,Province/State,Country/Region,Lat,Long,Date,Confirmed
121217,St Martin,France,18.0708,-63.0501,4/30/21,1399
121218,Wallis and Futuna,France,-14.2938,-178.1165,4/30/21,44
121219,,France,46.2276,2.2137,4/30/21,305692
121469,French Guiana,France,3.9339,-53.1258,5/1/21,9995
121470,French Polynesia,France,-17.6797,149.4068,5/1/21,4842
121471,Guadeloupe,France,16.265,-61.551,5/1/21,2242
121472,Martinique,France,14.6415,-61.0242,5/1/21,98
121473,Mayotte,France,-12.8275,45.166244,5/1/21,2964
121474,New Caledonia,France,-20.904305,165.618042,5/1/21,58
121475,Reunion,France,-21.1151,55.5364,5/1/21,18659
121476,Saint Barthelemy,France,17.9,-62.8333,5/1/21,462
121477,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/1/21,25
121478,St Martin,France,18.0708,-63.0501,5/1/21,1399
121479,Wallis and Futuna,France,-14.2938,-178.1165,5/1/21,44
121480,,France,46.2276,2.2137,5/1/21,307039
121730,French Guiana,France,3.9339,-53.1258,5/2/21,9995
121731,French Polynesia,France,-17.6797,149.4068,5/2/21,18597
121732,Guadeloupe,France,16.265,-61.551,5/2/21,2242
121733,Martinique,France,14.6415,-61.0242,5/2/21,98
121734,Mayotte,France,-12.8275,45.166244,5/2/21,2964
121735,New Caledonia,France,-20.904305,165.618042,5/2/21,58
121736,Reunion,France,-21.1151,55.5364,5/2/21,18659
121737,Saint Barthelemy,France,17.9,-62.8333,5/2/21,462
121738,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/2/21,25
121739,St Martin,France,18.0708,-63.0501,5/2/21,1399
121740,Wallis and Futuna,France,-14.2938,-178.1165,5/2/21,44
121741,,France,46.2276,2.2137,5/2/21,307500
121991,French Guiana,France,3.9339,-53.1258,5/3/21,9995
121992,French Polynesia,France,-17.6797,149.4068,5/3/21,18602
121993,Guadeloupe,France,16.265,-61.551,5/3/21,2242
121994,Martinique,France,14.6415,-61.0242,5/3/21,98
121995,Mayotte,France,-12.8275,45.166244,5/3/21,2964
121996,New Caledonia,France,-20.904305,165.618042,5/3/21,58
121997,Reunion,France,-21.1151,55.5364,5/3/21,18659
121998,Saint Barthelemy,France,17.9,-62.8333,5/3/21,462
121999,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/3/21,25
122000,St Martin,France,18.0708,-63.0501,5/3/21,1399
122001,Wallis and Futuna,France,-14.2938,-178.1165,5/3/21,44
122002,,France,46.2276,2.2137,5/3/21,308493
122252,French Guiana,France,3.9339,-53.1258,5/4/21,9995
122253,French Polynesia,France,-17.6797,149.4068,5/4/21,18606
122254,Guadeloupe,France,16.265,-61.551,5/4/21,2242
122255,Martinique,France,14.6415,-61.0242,5/4/21,98
122256,Mayotte,France,-12.8275,45.166244,5/4/21,2964
122257,New Caledonia,France,-20.904305,165.618042,5/4/21,58
122258,Reunion,France,-21.1151,55.5364,5/4/21,19848
122259,Saint Barthelemy,France,17.9,-62.8333,5/4/21,462
122260,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/4/21,25
122261,St Martin,France,18.0708,-63.0501,5/4/21,1399
122262,Wallis and Futuna,France,-14.2938,-178.1165,5/4/21,44
122263,,France,46.2276,2.2137,5/4/21,309118
122513,French Guiana,France,3.9339,-53.1258,5/5/21,9995
122514,French Polynesia,France,-17.6797,149.4068,5/5/21,18610
122515,Guadeloupe,France,16.265,-61.551,5/5/21,2242
122516,Martinique,France,14.6415,-61.0242,5/5/21,98
122517,Mayotte,France,-12.8275,45.166244,5/5/21,2964
122518,New Caledonia,France,-20.904305,165.618042,5/5/21,58
122519,Reunion,France,-21.1151,55.5364,5/5/21,19848
122520,Saint Barthelemy,France,17.9,-62.8333,5/5/21,462
122521,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/5/21,25
122522,St Martin,France,18.0708,-63.0501,5/5/21,1399
122523,Wallis and Futuna,France,-14.2938,-178.1165,5/5/21,44
122524,,France,46.2276,2.2137,5/5/21,311037
122774,French Guiana,France,3.9339,-53.1258,5/6/21,9995
122775,French Polynesia,France,-17.6797,149.4068,5/6/21,18617
122776,Guadeloupe,France,16.265,-61.551,5/6/21,2242
122777,Martinique,France,14.6415,-61.0242,5/6/21,98
122778,Mayotte,France,-12.8275,45.166244,5/6/21,2964
122779,New Caledonia,France,-20.904305,165.618042,5/6/21,58
122780,Reunion,France,-21.1151,55.5364,5/6/21,19848
122781,Saint Barthelemy,France,17.9,-62.8333,5/6/21,462
122782,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/6/21,25
122783,St Martin,France,18.0708,-63.0501,5/6/21,1399
122784,Wallis and Futuna,France,-14.2938,-178.1165,5/6/21,44
122785,,France,46.2276,2.2137,5/6/21,312621
123035,French Guiana,France,3.9339,-53.1258,5/7/21,9995
123036,French Polynesia,France,-17.6797,149.4068,5/7/21,18617
123037,Guadeloupe,France,16.265,-61.551,5/7/21,2242
123038,Martinique,France,14.6415,-61.0242,5/7/21,98
123039,Mayotte,France,-12.8275,45.166244,5/7/21,2964
123040,New Caledonia,France,-20.904305,165.618042,5/7/21,58
123041,Reunion,France,-21.1151,55.5364,5/7/21,19848
123042,Saint Barthelemy,France,17.9,-62.8333,5/7/21,462
123043,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/7/21,25
123044,St Martin,France,18.0708,-63.0501,5/7/21,1399
123045,Wallis and Futuna,France,-14.2938,-178.1165,5/7/21,44
123046,,France,46.2276,2.2137,5/7/21,314146
123296,French Guiana,France,3.9339,-53.1258,5/8/21,9995
123297,French Polynesia,France,-17.6797,149.4068,5/8/21,18617
123298,Guadeloupe,France,16.265,-61.551,5/8/21,2242
123299,Martinique,France,14.6415,-61.0242,5/8/21,98
123300,Mayotte,France,-12.8275,45.166244,5/8/21,2964
123301,New Caledonia,France,-20.904305,165.618042,5/8/21,58
123302,Reunion,France,-21.1151,55.5364,5/8/21,19848
123303,Saint Barthelemy,France,17.9,-62.8333,5/8/21,462
123304,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/8/21,25
123305,St Martin,France,18.0708,-63.0501,5/8/21,1399
123306,Wallis and Futuna,France,-14.2938,-178.1165,5/8/21,44
123307,,France,46.2276,2.2137,5/8/21,315324
123557,French Guiana,France,3.9339,-53.1258,5/9/21,9995
123558,French Polynesia,France,-17.6797,149.4068,5/9/21,18617
123559,Guadeloupe,France,16.265,-61.551,5/9/21,2242
123560,Martinique,France,14.6415,-61.0242,5/9/21,98
123561,Mayotte,France,-12.8275,45.166244,5/9/21,2964
123562,New Caledonia,France,-20.904305,165.618042,5/9/21,58
123563,Reunion,France,-21.1151,55.5364,5/9/21,19848
123564,Saint Barthelemy,France,17.9,-62.8333,5/9/21,462
123565,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/9/21,25
123566,St Martin,France,18.0708,-63.0501,5/9/21,1399
123567,Wallis and Futuna,France,-14.2938,-178.1165,5/9/21,44
123568,,France,46.2276,2.2137,5/9/21,315726
123818,French Guiana,France,3.9339,-53.1258,5/10/21,9995
123819,French Polynesia,France,-17.6797,149.4068,5/10/21,18617
123820,Guadeloupe,France,16.265,-61.551,5/10/21,2242
123821,Martinique,France,14.6415,-61.0242,5/10/21,98
123822,Mayotte,France,-12.8275,45.166244,5/10/21,2964
123823,New Caledonia,France,-20.904305,165.618042,5/10/21,58
123824,Reunion,France,-21.1151,55.5364,5/10/21,19848
123825,Saint Barthelemy,France,17.9,-62.8333,5/10/21,462
123826,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/10/21,25
123827,St Martin,France,18.0708,-63.0501,5/10/21,1399
123828,Wallis and Futuna,France,-14.2938,-178.1165,5/10/21,44
123829,,France,46.2276,2.2137,5/10/21,316648
124079,French Guiana,France,3.9339,-53.1258,5/11/21,9995
124080,French Polynesia,France,-17.6797,149.4068,5/11/21,18617
124081,Guadeloupe,France,16.265,-61.551,5/11/21,2242
124082,Martinique,France,14.6415,-61.0242,5/11/21,98
124083,Mayotte,France,-12.8275,45.166244,5/11/21,2964
124084,New Caledonia,France,-20.904305,165.618042,5/11/21,58
124085,Reunion,France,-21.1151,55.5364,5/11/21,21603
124086,Saint Barthelemy,France,17.9,-62.8333,5/11/21,462
124087,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/11/21,25
124088,St Martin,France,18.0708,-63.0501,5/11/21,1399
124089,Wallis and Futuna,France,-14.2938,-178.1165,5/11/21,44
124090,,France,46.2276,2.2137,5/11/21,316468
124340,French Guiana,France,3.9339,-53.1258,5/12/21,9995
124341,French Polynesia,France,-17.6797,149.4068,5/12/21,18617
124342,Guadeloupe,France,16.265,-61.551,5/12/21,2242
124343,Martinique,France,14.6415,-61.0242,5/12/21,98
124344,Mayotte,France,-12.8275,45.166244,5/12/21,2964
124345,New Caledonia,France,-20.904305,165.618042,5/12/21,58
124346,Reunion,France,-21.1151,55.5364,5/12/21,21603
124347,Saint Barthelemy,France,17.9,-62.8333,5/12/21,462
124348,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/12/21,25
124349,St Martin,France,18.0708,-63.0501,5/12/21,1399
124350,Wallis and Futuna,France,-14.2938,-178.1165,5/12/21,44
124351,,France,46.2276,2.2137,5/12/21,317958
124601,French Guiana,France,3.9339,-53.1258,5/13/21,9995
124602,French Polynesia,France,-17.6797,149.4068,5/13/21,18617
124603,Guadeloupe,France,16.265,-61.551,5/13/21,2242
124604,Martinique,France,14.6415,-61.0242,5/13/21,98
124605,Mayotte,France,-12.8275,45.166244,5/13/21,2964
124606,New Caledonia,France,-20.904305,165.618042,5/13/21,58
124607,Reunion,France,-21.1151,55.5364,5/13/21,21603
124608,Saint Barthelemy,France,17.9,-62.8333,5/13/21,462
124609,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/13/21,25
124610,St Martin,France,18.0708,-63.0501,5/13/21,1399
124611,Wallis and Futuna,France,-14.2938,-178.1165,5/13/21,44
124612,,France,46.2276,2.2137,5/13/21,319025
124862,French Guiana,France,3.9339,-53.1258,5/14/21,9995
124863,French Polynesia,France,-17.6797,149.4068,5/14/21,18650
124864,Guadeloupe,France,16.265,-61.551,5/14/21,2242
124865,Martinique,France,14.6415,-61.0242,5/14/21,98
124866,Mayotte,France,-12.8275,45.166244,5/14/21,2964
124867,New Caledonia,France,-20.904305,165.618042,5/14/21,58
124868,Reunion,France,-21.1151,55.5364,5/14/21,21603
124869,Saint Barthelemy,France,17.9,-62.8333,5/14/21,462
124870,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/14/21,25
124871,St Martin,France,18.0708,-63.0501,5/14/21,1399
124872,Wallis and Futuna,France,-14.2938,-178.1165,5/14/21,44
124873,,France,46.2276,2.2137,5/14/21,319798
125123,French Guiana,France,3.9339,-53.1258,5/15/21,9995
125124,French Polynesia,France,-17.6797,149.4068,5/15/21,18650
125125,Guadeloupe,France,16.265,-61.551,5/15/21,2242
125126,Martinique,France,14.6415,-61.0242,5/15/21,98
125127,Mayotte,France,-12.8275,45.166244,5/15/21,2964
125128,New Caledonia,France,-20.904305,165.618042,5/15/21,58
125129,Reunion,France,-21.1151,55.5364,5/15/21,21603
125130,Saint Barthelemy,France,17.9,-62.8333,5/15/21,462
125131,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/15/21,25
125132,St Martin,France,18.0708,-63.0501,5/15/21,1399
125133,Wallis and Futuna,France,-14.2938,-178.1165,5/15/21,436
125134,,France,46.2276,2.2137,5/15/21,320711
125384,French Guiana,France,3.9339,-53.1258,5/16/21,9995
125385,French Polynesia,France,-17.6797,149.4068,5/16/21,18650
125386,Guadeloupe,France,16.265,-61.551,5/16/21,2242
125387,Martinique,France,14.6415,-61.0242,5/16/21,98
125388,Mayotte,France,-12.8275,45.166244,5/16/21,2964
125389,New Caledonia,France,-20.904305,165.618042,5/16/21,58
125390,Reunion,France,-21.1151,55.5364,5/16/21,21603
125391,Saint Barthelemy,France,17.9,-62.8333,5/16/21,462
125392,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/16/21,25
125393,St Martin,France,18.0708,-63.0501,5/16/21,1399
125394,Wallis and Futuna,France,-14.2938,-178.1165,5/16/21,436
125395,,France,46.2276,2.2137,5/16/21,321026
125645,French Guiana,France,3.9339,-53.1258,5/17/21,9995
125646,French Polynesia,France,-17.6797,149.4068,5/17/21,18656
125647,Guadeloupe,France,16.265,-61.551,5/17/21,2242
125648,Martinique,France,14.6415,-61.0242,5/17/21,98
125649,Mayotte,France,-12.8275,45.166244,5/17/21,2964
125650,New Caledonia,France,-20.904305,165.618042,5/17/21,58
125651,Reunion,France,-21.1151,55.5364,5/17/21,21603
125652,Saint Barthelemy,France,17.9,-62.8333,5/17/21,462
125653,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/17/21,25
125654,St Martin,France,18.0708,-63.0501,5/17/21,1399
125655,Wallis and Futuna,France,-14.2938,-178.1165,5/17/21,436
125656,,France,46.2276,2.2137,5/17/21,321874
125906,French Guiana,France,3.9339,-53.1258,5/18/21,9995
125907,French Polynesia,France,-17.6797,149.4068,5/18/21,18658
125908,Guadeloupe,France,16.265,-61.551,5/18/21,2242
125909,Martinique,France,14.6415,-61.0242,5/18/21,98
125910,Mayotte,France,-12.8275,45.166244,5/18/21,2964
125911,New Caledonia,France,-20.904305,165.618042,5/18/21,58
125912,Reunion,France,-21.1151,55.5364,5/18/21,21709
125913,Saint Barthelemy,France,17.9,-62.8333,5/18/21,462
125914,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/18/21,25
125915,St Martin,France,18.0708,-63.0501,5/18/21,1399
125916,Wallis and Futuna,France,-14.2938,-178.1165,5/18/21,436
125917,,France,46.2276,2.2137,5/18/21,323205
126167,French Guiana,France,3.9339,-53.1258,5/19/21,9995
126168,French Polynesia,France,-17.6797,149.4068,5/19/21,18661
126169,Guadeloupe,France,16.265,-61.551,5/19/21,2250
126170,Martinique,France,14.6415,-61.0242,5/19/21,98
126171,Mayotte,France,-12.8275,45.166244,5/19/21,2964
126172,New Caledonia,France,-20.904305,165.618042,5/19/21,58
126173,Reunion,France,-21.1151,55.5364,5/19/21,21709
126174,Saint Barthelemy,France,17.9,-62.8333,5/19/21,462
126175,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/19/21,25
126176,St Martin,France,18.0708,-63.0501,5/19/21,1399
126177,Wallis and Futuna,France,-14.2938,-178.1165,5/19/21,436
126178,,France,46.2276,2.2137,5/19/21,324444
126428,French Guiana,France,3.9339,-53.1258,5/20/21,9995
126429,French Polynesia,France,-17.6797,149.4068,5/20/21,18661
126430,Guadeloupe,France,16.265,-61.551,5/20/21,2250
126431,Martinique,France,14.6415,-61.0242,5/20/21,98
126432,Mayotte,France,-12.8275,45.166244,5/20/21,2964
126433,New Caledonia,France,-20.904305,165.618042,5/20/21,58
126434,Reunion,France,-21.1151,55.5364,5/20/21,21709
126435,Saint Barthelemy,France,17.9,-62.8333,5/20/21,462
126436,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/20/21,25
126437,St Martin,France,18.0708,-63.0501,5/20/21,1399
126438,Wallis and Futuna,France,-14.2938,-178.1165,5/20/21,436
126439,,France,46.2276,2.2137,5/20/21,324444
126689,French Guiana,France,3.9339,-53.1258,5/21/21,9995
126690,French Polynesia,France,-17.6797,149.4068,5/21/21,18677
126691,Guadeloupe,France,16.265,-61.551,5/21/21,2250
126692,Martinique,France,14.6415,-61.0242,5/21/21,98
126693,Mayotte,France,-12.8275,45.166244,5/21/21,2964
126694,New Caledonia,France,-20.904305,165.618042,5/21/21,58
126695,Reunion,France,-21.1151,55.5364,5/21/21,21709
126696,Saint Barthelemy,France,17.9,-62.8333,5/21/21,462
126697,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/21/21,25
126698,St Martin,France,18.0708,-63.0501,5/21/21,1399
126699,Wallis and Futuna,France,-14.2938,-178.1165,5/21/21,436
126700,,France,46.2276,2.2137,5/21/21,324444
126950,French Guiana,France,3.9339,-53.1258,5/22/21,9995
126951,French Polynesia,France,-17.6797,149.4068,5/22/21,18677
126952,Guadeloupe,France,16.265,-61.551,5/22/21,2250
126953,Martinique,France,14.6415,-61.0242,5/22/21,98
